year,month,month_num,epi_week,district,cases,deaths
2020,January,1,3,Faisalabad,6,0
2020,January,1,4,Faisalabad,4,0
2020,January,1,1,Rawalpindi,3,0
2020,January,1,2,Rawalpindi,5,0
2020,January,1,3,Rawalpindi,4,0
2020,January,1,4,Rawalpindi,3,0
2020,January,1,1,Gujranwala,4,0
2020,January,1,2,Gujranwala,4,0
2020,January,1,3,Gujranwala,4,0
2020,January,1,4,Gujranwala,3,0
2020,January,1,1,Multan,3,0
2020,January,1,2,Multan,4,0
2020,January,1,3,Multan,4,0
2020,January,1,4,Multan,3,0
2020,January,1,1,Sheikhupura,3,0
2020,January,1,2,Sheikhupura,4,0
2020,January,1,3,Sheikhupura,4,0
2020,January,1,4,Sheikhupura,2,0
2020,January,1,1,Kasur,3,0
2020,January,1,2,Kasur,3,0
2020,January,1,3,Kasur,3,0
2020,January,1,4,Kasur,3,0
2020,January,1,1,Sialkot,3,0
2020,January,1,2,Sialkot,3,0
2020,January,1,3,Sialkot,3,0
2020,January,1,4,Sialkot,3,0
2020,January,1,1,Sargodha,2,0
2020,January,1,2,Sargodha,3,0
2020,January,1,3,Sargodha,3,0
2020,January,1,4,Sargodha,2,0
2020,January,1,1,Bahawalpur,2,0
2020,January,1,2,Bahawalpur,3,0
2020,January,1,3,Bahawalpur,3,0
2020,January,1,4,Bahawalpur,2,0
2020,January,1,1,Jhang,3,0
2020,January,1,2,Jhang,3,0
2020,January,1,3,Jhang,3,0
2020,January,1,4,Jhang,2,0
2020,January,1,1,Gujrat,2,0
2020,January,1,2,Gujrat,3,0
2020,January,1,3,Gujrat,2,0
2020,January,1,4,Gujrat,2,0
2020,January,1,1,Rahim Yar Khan,3,0
2020,January,1,2,Rahim Yar Khan,3,0
2020,January,1,3,Rahim Yar Khan,3,0
2020,January,1,4,Rahim Yar Khan,3,0
2020,January,1,1,Sahiwal,2,0
2020,January,1,2,Sahiwal,2,0
2020,January,1,3,Sahiwal,2,0
2020,January,1,4,Sahiwal,2,0
2020,January,1,1,Okara,2,0
2020,January,1,2,Okara,3,0
2020,January,1,3,Okara,2,0
2020,January,1,4,Okara,2,0
2020,January,1,1,Narowal,2,0
2020,January,1,2,Narowal,2,0
2020,January,1,3,Narowal,2,0
2020,January,1,4,Narowal,2,0
2020,January,1,1,Hafizabad,2,0
2020,January,1,2,Hafizabad,2,0
2020,January,1,3,Hafizabad,2,0
2020,January,1,4,Hafizabad,1,0
2020,January,1,1,Mandi Bahauddin,2,0
2020,January,1,2,Mandi Bahauddin,2,0
2020,January,1,3,Mandi Bahauddin,2,0
2020,January,1,4,Mandi Bahauddin,1,0
2020,January,1,1,Pakpattan,1,0
2020,January,1,2,Pakpattan,2,0
2020,January,1,3,Pakpattan,2,0
2020,January,1,4,Pakpattan,1,0
2020,January,1,1,Chiniot,2,0
2020,January,1,2,Chiniot,2,0
2020,January,1,3,Chiniot,2,0
2020,January,1,4,Chiniot,1,0
2020,January,1,1,Khushab,1,0
2020,January,1,2,Khushab,2,0
2020,January,1,3,Khushab,1,0
2020,January,1,4,Khushab,1,0
2020,January,1,1,Bhakkar,1,0
2020,January,1,2,Bhakkar,2,0
2020,January,1,3,Bhakkar,2,0
2020,January,1,4,Bhakkar,1,0
2020,January,1,1,Layyah,1,0
2020,January,1,2,Layyah,2,0
2020,January,1,3,Layyah,2,0
2020,January,1,4,Layyah,1,0
2020,January,1,1,Muzaffargarh,3,0
2020,January,1,2,Muzaffargarh,3,0
2020,January,1,3,Muzaffargarh,3,0
2020,January,1,4,Muzaffargarh,2,0
2020,January,1,1,Lodhran,2,0
2020,January,1,2,Lodhran,2,0
2020,January,1,3,Lodhran,2,0
2020,January,1,4,Lodhran,1,0
2020,January,1,1,Vehari,2,0
2020,January,1,2,Vehari,3,0
2020,January,1,3,Vehari,2,0
2020,January,1,4,Vehari,2,0
2020,January,1,1,Khanewal,2,0
2020,January,1,2,Khanewal,3,0
2020,January,1,3,Khanewal,2,0
2020,January,1,4,Khanewal,2,0
2020,January,1,1,Toba Tek Singh,2,0
2020,January,1,2,Toba Tek Singh,2,0
2020,January,1,3,Toba Tek Singh,2,0
2020,January,1,4,Toba Tek Singh,2,0
2020,January,1,1,Nankana Sahib,2,0
2020,January,1,2,Nankana Sahib,2,0
2020,January,1,3,Nankana Sahib,2,0
2020,January,1,4,Nankana Sahib,2,0
2020,January,1,1,Attock,2,0
2020,January,1,2,Attock,2,0
2020,January,1,3,Attock,2,0
2020,January,1,4,Attock,1,0
2020,January,1,1,Chakwal,1,0
2020,January,1,2,Chakwal,2,0
2020,January,1,3,Chakwal,1,0
2020,January,1,4,Chakwal,1,0
2020,January,1,1,Jhelum,1,0
2020,January,1,2,Jhelum,2,0
2020,January,1,3,Jhelum,2,0
2020,January,1,4,Jhelum,1,0
2020,January,1,1,Mianwali,1,0
2020,January,1,2,Mianwali,2,0
2020,January,1,3,Mianwali,2,0
2020,January,1,4,Mianwali,1,0
2020,January,1,1,D.G. Khan,2,0
2020,January,1,2,D.G. Khan,3,0
2020,January,1,3,D.G. Khan,2,0
2020,January,1,4,D.G. Khan,2,0
2020,January,1,1,Rajanpur,2,0
2020,January,1,2,Rajanpur,2,0
2020,January,1,3,Rajanpur,2,0
2020,January,1,4,Rajanpur,2,0
2020,January,1,1,Bahawalnagar,2,0
2020,January,1,2,Bahawalnagar,2,0
2020,January,1,3,Bahawalnagar,2,0
2020,January,1,4,Bahawalnagar,2,0
2020,February,2,5,Lahore,5,0
2020,February,2,6,Lahore,7,0
2020,February,2,7,Lahore,7,0
2020,February,2,8,Lahore,5,0
2020,February,2,5,Faisalabad,4,0
2020,February,2,6,Faisalabad,5,0
2020,February,2,7,Faisalabad,4,0
2020,February,2,8,Faisalabad,4,0
2020,February,2,5,Rawalpindi,3,0
2020,February,2,6,Rawalpindi,4,0
2020,February,2,7,Rawalpindi,3,0
2020,February,2,8,Rawalpindi,3,0
2020,February,2,5,Gujranwala,3,0
2020,February,2,6,Gujranwala,4,0
2020,February,2,7,Gujranwala,4,0
2020,February,2,8,Gujranwala,3,0
2020,February,2,5,Multan,3,0
2020,February,2,6,Multan,3,0
2020,February,2,7,Multan,3,0
2020,February,2,8,Multan,3,0
2020,February,2,5,Sheikhupura,3,0
2020,February,2,6,Sheikhupura,3,0
2020,February,2,7,Sheikhupura,3,0
2020,February,2,8,Sheikhupura,2,0
2020,February,2,5,Kasur,3,0
2020,February,2,6,Kasur,3,0
2020,February,2,7,Kasur,3,0
2020,February,2,8,Kasur,2,0
2020,February,2,5,Sialkot,3,0
2020,February,2,6,Sialkot,3,0
2020,February,2,7,Sialkot,3,0
2020,February,2,8,Sialkot,2,0
2020,February,2,5,Sargodha,2,0
2020,February,2,6,Sargodha,3,0
2020,February,2,7,Sargodha,2,0
2020,February,2,8,Sargodha,2,0
2020,February,2,5,Bahawalpur,2,0
2020,February,2,6,Bahawalpur,3,0
2020,February,2,7,Bahawalpur,2,0
2020,February,2,8,Bahawalpur,2,0
2020,February,2,5,Jhang,2,0
2020,February,2,6,Jhang,3,0
2020,February,2,7,Jhang,3,0
2020,February,2,8,Jhang,2,0
2020,February,2,5,Gujrat,2,0
2020,February,2,6,Gujrat,2,0
2020,February,2,7,Gujrat,2,0
2020,February,2,8,Gujrat,2,0
2020,February,2,5,Rahim Yar Khan,2,0
2020,February,2,6,Rahim Yar Khan,3,0
2020,February,2,7,Rahim Yar Khan,3,0
2020,February,2,8,Rahim Yar Khan,2,0
2020,February,2,5,Sahiwal,2,0
2020,February,2,6,Sahiwal,2,0
2020,February,2,7,Sahiwal,2,0
2020,February,2,8,Sahiwal,1,0
2020,February,2,5,Okara,2,0
2020,February,2,6,Okara,2,0
2020,February,2,7,Okara,2,0
2020,February,2,8,Okara,2,0
2020,February,2,5,Narowal,2,0
2020,February,2,6,Narowal,2,0
2020,February,2,7,Narowal,2,0
2020,February,2,8,Narowal,1,0
2020,February,2,5,Hafizabad,1,0
2020,February,2,6,Hafizabad,2,0
2020,February,2,7,Hafizabad,2,0
2020,February,2,8,Hafizabad,1,0
2020,February,2,5,Mandi Bahauddin,1,0
2020,February,2,6,Mandi Bahauddin,2,0
2020,February,2,7,Mandi Bahauddin,2,0
2020,February,2,8,Mandi Bahauddin,1,0
2020,February,2,5,Pakpattan,1,0
2020,February,2,6,Pakpattan,2,0
2020,February,2,7,Pakpattan,2,0
2020,February,2,8,Pakpattan,1,0
2020,February,2,5,Chiniot,1,0
2020,February,2,6,Chiniot,2,0
2020,February,2,7,Chiniot,2,0
2020,February,2,8,Chiniot,1,0
2020,February,2,5,Khushab,1,0
2020,February,2,6,Khushab,2,0
2020,February,2,7,Khushab,1,0
2020,February,2,8,Khushab,1,0
2020,February,2,5,Bhakkar,1,0
2020,February,2,6,Bhakkar,2,0
2020,February,2,7,Bhakkar,1,0
2020,February,2,8,Bhakkar,1,0
2020,February,2,5,Layyah,1,0
2020,February,2,6,Layyah,2,0
2020,February,2,7,Layyah,2,0
2020,February,2,8,Layyah,1,0
2020,February,2,5,Muzaffargarh,2,0
2020,February,2,6,Muzaffargarh,3,0
2020,February,2,7,Muzaffargarh,3,0
2020,February,2,8,Muzaffargarh,2,0
2020,February,2,5,Lodhran,1,0
2020,February,2,6,Lodhran,2,0
2020,February,2,7,Lodhran,2,0
2020,February,2,8,Lodhran,1,0
2020,February,2,5,Vehari,2,0
2020,February,2,6,Vehari,2,0
2020,February,2,7,Vehari,2,0
2020,February,2,8,Vehari,2,0
2020,February,2,5,Khanewal,2,0
2020,February,2,6,Khanewal,2,0
2020,February,2,7,Khanewal,2,0
2020,February,2,8,Khanewal,2,0
2020,February,2,5,Toba Tek Singh,2,0
2020,February,2,6,Toba Tek Singh,2,0
2020,February,2,7,Toba Tek Singh,2,0
2020,February,2,8,Toba Tek Singh,1,0
2020,February,2,5,Nankana Sahib,2,0
2020,February,2,6,Nankana Sahib,2,0
2020,February,2,7,Nankana Sahib,2,0
2020,February,2,8,Nankana Sahib,1,0
2020,February,2,5,Attock,1,0
2020,February,2,6,Attock,2,0
2020,February,2,7,Attock,2,0
2020,February,2,8,Attock,1,0
2020,February,2,5,Chakwal,1,0
2020,February,2,6,Chakwal,2,0
2020,February,2,7,Chakwal,1,0
2020,February,2,8,Chakwal,1,0
2020,February,2,5,Jhelum,1,0
2020,February,2,6,Jhelum,2,0
2020,February,2,7,Jhelum,2,0
2020,February,2,8,Jhelum,1,0
2020,February,2,5,Mianwali,1,0
2020,February,2,6,Mianwali,2,0
2020,February,2,7,Mianwali,1,0
2020,February,2,8,Mianwali,1,0
2020,February,2,5,D.G. Khan,2,0
2020,February,2,6,D.G. Khan,2,0
2020,February,2,7,D.G. Khan,2,0
2020,February,2,8,D.G. Khan,2,0
2020,February,2,5,Rajanpur,2,0
2020,February,2,6,Rajanpur,2,0
2020,February,2,7,Rajanpur,2,0
2020,February,2,8,Rajanpur,1,0
2020,February,2,5,Bahawalnagar,2,0
2020,February,2,6,Bahawalnagar,2,0
2020,February,2,7,Bahawalnagar,2,0
2020,February,2,8,Bahawalnagar,1,0
2020,March,3,9,Lahore,4,0
2020,March,3,10,Lahore,5,0
2020,March,3,11,Lahore,4,0
2020,March,3,12,Lahore,4,0
2020,March,3,9,Faisalabad,2,0
2020,March,3,10,Faisalabad,4,0
2020,March,3,11,Faisalabad,4,0
2020,March,3,12,Faisalabad,2,0
2020,March,3,9,Rawalpindi,2,0
2020,March,3,10,Rawalpindi,3,0
2020,March,3,11,Rawalpindi,3,0
2020,March,3,12,Rawalpindi,2,0
2020,March,3,9,Gujranwala,2,0
2020,March,3,10,Gujranwala,3,0
2020,March,3,11,Gujranwala,3,0
2020,March,3,12,Gujranwala,2,0
2020,March,3,9,Multan,2,0
2020,March,3,10,Multan,2,0
2020,March,3,11,Multan,2,0
2020,March,3,12,Multan,2,0
2020,March,3,9,Sheikhupura,2,0
2020,March,3,10,Sheikhupura,2,0
2020,March,3,11,Sheikhupura,2,0
2020,March,3,12,Sheikhupura,2,0
2020,March,3,9,Kasur,2,0
2020,March,3,10,Kasur,2,0
2020,March,3,11,Kasur,2,0
2020,March,3,12,Kasur,2,0
2020,March,3,9,Sialkot,2,0
2020,March,3,10,Sialkot,2,0
2020,March,3,11,Sialkot,2,0
2020,March,3,12,Sialkot,2,0
2020,March,3,9,Sargodha,2,0
2020,March,3,10,Sargodha,2,0
2020,March,3,11,Sargodha,2,0
2020,March,3,12,Sargodha,1,0
2020,March,3,9,Bahawalpur,1,0
2020,March,3,10,Bahawalpur,2,0
2020,March,3,11,Bahawalpur,2,0
2020,March,3,12,Bahawalpur,1,0
2020,March,3,9,Jhang,2,0
2020,March,3,10,Jhang,2,0
2020,March,3,11,Jhang,2,0
2020,March,3,12,Jhang,1,0
2020,March,3,9,Gujrat,1,0
2020,March,3,10,Gujrat,2,0
2020,March,3,11,Gujrat,2,0
2020,March,3,12,Gujrat,1,0
2020,March,3,9,Rahim Yar Khan,2,0
2020,March,3,10,Rahim Yar Khan,2,0
2020,March,3,11,Rahim Yar Khan,2,0
2020,March,3,12,Rahim Yar Khan,1,0
2020,March,3,9,Sahiwal,1,0
2020,March,3,10,Sahiwal,2,0
2020,March,3,11,Sahiwal,1,0
2020,March,3,12,Sahiwal,1,0
2020,March,3,9,Okara,1,0
2020,March,3,10,Okara,2,0
2020,March,3,11,Okara,2,0
2020,March,3,12,Okara,1,0
2020,March,3,9,Narowal,1,0
2020,March,3,10,Narowal,2,0
2020,March,3,11,Narowal,1,0
2020,March,3,12,Narowal,1,0
2020,March,3,9,Hafizabad,1,0
2020,March,3,10,Hafizabad,2,0
2020,March,3,11,Hafizabad,1,0
2020,March,3,12,Hafizabad,1,0
2020,March,3,9,Mandi Bahauddin,1,0
2020,March,3,10,Mandi Bahauddin,1,0
2020,March,3,11,Mandi Bahauddin,1,0
2020,March,3,12,Mandi Bahauddin,1,0
2020,March,3,9,Pakpattan,1,0
2020,March,3,10,Pakpattan,1,0
2020,March,3,11,Pakpattan,1,0
2020,March,3,12,Pakpattan,1,0
2020,March,3,9,Chiniot,1,0
2020,March,3,10,Chiniot,1,0
2020,March,3,11,Chiniot,1,0
2020,March,3,12,Chiniot,1,0
2020,March,3,9,Khushab,1,0
2020,March,3,10,Khushab,1,0
2020,March,3,11,Khushab,1,0
2020,March,3,12,Khushab,0,0
2020,March,3,9,Bhakkar,1,0
2020,March,3,10,Bhakkar,1,0
2020,March,3,11,Bhakkar,1,0
2020,March,3,12,Bhakkar,1,0
2020,March,3,9,Layyah,1,0
2020,March,3,10,Layyah,1,0
2020,March,3,11,Layyah,1,0
2020,March,3,12,Layyah,1,0
2020,March,3,9,Muzaffargarh,2,0
2020,March,3,10,Muzaffargarh,2,0
2020,March,3,11,Muzaffargarh,2,0
2020,March,3,12,Muzaffargarh,1,0
2020,March,3,9,Lodhran,1,0
2020,March,3,10,Lodhran,1,0
2020,March,3,11,Lodhran,1,0
2020,March,3,12,Lodhran,1,0
2020,March,3,9,Vehari,1,0
2020,March,3,10,Vehari,2,0
2020,March,3,11,Vehari,2,0
2020,March,3,12,Vehari,1,0
2020,March,3,9,Khanewal,1,0
2020,March,3,10,Khanewal,2,0
2020,March,3,11,Khanewal,2,0
2020,March,3,12,Khanewal,1,0
2020,March,3,9,Toba Tek Singh,1,0
2020,March,3,10,Toba Tek Singh,2,0
2020,March,3,11,Toba Tek Singh,1,0
2020,March,3,12,Toba Tek Singh,1,0
2020,March,3,9,Nankana Sahib,1,0
2020,March,3,10,Nankana Sahib,2,0
2020,March,3,11,Nankana Sahib,1,0
2020,March,3,12,Nankana Sahib,1,0
2020,March,3,9,Attock,1,0
2020,March,3,10,Attock,1,0
2020,March,3,11,Attock,1,0
2020,March,3,12,Attock,1,0
2020,March,3,9,Chakwal,1,0
2020,March,3,10,Chakwal,1,0
2020,March,3,11,Chakwal,1,0
2020,March,3,12,Chakwal,0,0
2020,March,3,9,Jhelum,1,0
2020,March,3,10,Jhelum,1,0
2020,March,3,11,Jhelum,1,0
2020,March,3,12,Jhelum,1,0
2020,March,3,9,Mianwali,1,0
2020,March,3,10,Mianwali,1,0
2020,March,3,11,Mianwali,1,0
2020,March,3,12,Mianwali,1,0
2020,March,3,9,D.G. Khan,1,0
2020,March,3,10,D.G. Khan,2,0
2020,March,3,11,D.G. Khan,2,0
2020,March,3,12,D.G. Khan,1,0
2020,March,3,9,Rajanpur,1,0
2020,March,3,10,Rajanpur,2,0
2020,March,3,11,Rajanpur,1,0
2020,March,3,12,Rajanpur,1,0
2020,March,3,9,Bahawalnagar,1,0
2020,March,3,10,Bahawalnagar,2,0
2020,March,3,11,Bahawalnagar,1,0
2020,March,3,12,Bahawalnagar,1,0
2020,April,4,14,Lahore,2,0
2020,April,4,15,Lahore,3,0
2020,April,4,16,Lahore,2,0
2020,April,4,17,Lahore,2,0
2020,April,4,14,Faisalabad,2,0
2020,April,4,15,Faisalabad,2,0
2020,April,4,16,Faisalabad,2,0
2020,April,4,17,Faisalabad,1,0
2020,April,4,14,Rawalpindi,1,0
2020,April,4,15,Rawalpindi,2,0
2020,April,4,16,Rawalpindi,1,0
2020,April,4,17,Rawalpindi,1,0
2020,April,4,14,Gujranwala,1,0
2020,April,4,15,Gujranwala,2,0
2020,April,4,16,Gujranwala,1,0
2020,April,4,17,Gujranwala,1,0
2020,April,4,14,Multan,1,0
2020,April,4,15,Multan,2,0
2020,April,4,16,Multan,1,0
2020,April,4,17,Multan,1,0
2020,April,4,14,Sheikhupura,1,0
2020,April,4,15,Sheikhupura,1,0
2020,April,4,16,Sheikhupura,1,0
2020,April,4,17,Sheikhupura,1,0
2020,April,4,14,Kasur,1,0
2020,April,4,15,Kasur,1,0
2020,April,4,16,Kasur,1,0
2020,April,4,17,Kasur,1,0
2020,April,4,14,Sialkot,1,0
2020,April,4,15,Sialkot,1,0
2020,April,4,16,Sialkot,1,0
2020,April,4,17,Sialkot,1,0
2020,April,4,14,Sargodha,1,0
2020,April,4,15,Sargodha,1,0
2020,April,4,16,Sargodha,1,0
2020,April,4,17,Sargodha,1,0
2020,April,4,14,Bahawalpur,1,0
2020,April,4,15,Bahawalpur,1,0
2020,April,4,16,Bahawalpur,1,0
2020,April,4,17,Bahawalpur,0,0
2020,April,4,14,Jhang,1,0
2020,April,4,15,Jhang,1,0
2020,April,4,16,Jhang,1,0
2020,April,4,17,Jhang,1,0
2020,April,4,14,Gujrat,1,0
2020,April,4,15,Gujrat,1,0
2020,April,4,16,Gujrat,1,0
2020,April,4,17,Gujrat,0,0
2020,April,4,14,Rahim Yar Khan,1,0
2020,April,4,15,Rahim Yar Khan,1,0
2020,April,4,16,Rahim Yar Khan,1,0
2020,April,4,17,Rahim Yar Khan,1,0
2020,April,4,14,Sahiwal,1,0
2020,April,4,15,Sahiwal,1,0
2020,April,4,16,Sahiwal,1,0
2020,April,4,17,Sahiwal,0,0
2020,April,4,14,Okara,1,0
2020,April,4,15,Okara,1,0
2020,April,4,16,Okara,1,0
2020,April,4,17,Okara,0,0
2020,April,4,14,Narowal,1,0
2020,April,4,15,Narowal,1,0
2020,April,4,16,Narowal,1,0
2020,April,4,17,Narowal,0,0
2020,April,4,14,Hafizabad,1,0
2020,April,4,15,Hafizabad,1,0
2020,April,4,16,Hafizabad,1,0
2020,April,4,17,Hafizabad,0,0
2020,April,4,14,Mandi Bahauddin,0,0
2020,April,4,15,Mandi Bahauddin,1,0
2020,April,4,16,Mandi Bahauddin,1,0
2020,April,4,17,Mandi Bahauddin,0,0
2020,April,4,14,Pakpattan,0,0
2020,April,4,15,Pakpattan,1,0
2020,April,4,16,Pakpattan,1,0
2020,April,4,17,Pakpattan,0,0
2020,April,4,14,Chiniot,0,0
2020,April,4,15,Chiniot,1,0
2020,April,4,16,Chiniot,1,0
2020,April,4,17,Chiniot,0,0
2020,April,4,14,Khushab,0,0
2020,April,4,15,Khushab,1,0
2020,April,4,16,Khushab,1,0
2020,April,4,17,Khushab,0,0
2020,April,4,14,Bhakkar,0,0
2020,April,4,15,Bhakkar,1,0
2020,April,4,16,Bhakkar,1,0
2020,April,4,17,Bhakkar,0,0
2020,April,4,14,Layyah,0,0
2020,April,4,15,Layyah,1,0
2020,April,4,16,Layyah,1,0
2020,April,4,17,Layyah,0,0
2020,April,4,14,Muzaffargarh,1,0
2020,April,4,15,Muzaffargarh,1,0
2020,April,4,16,Muzaffargarh,1,0
2020,April,4,17,Muzaffargarh,1,0
2020,April,4,14,Lodhran,0,0
2020,April,4,15,Lodhran,1,0
2020,April,4,16,Lodhran,1,0
2020,April,4,17,Lodhran,0,0
2020,April,4,14,Vehari,1,0
2020,April,4,15,Vehari,1,0
2020,April,4,16,Vehari,1,0
2020,April,4,17,Vehari,0,0
2020,April,4,14,Khanewal,1,0
2020,April,4,15,Khanewal,1,0
2020,April,4,16,Khanewal,1,0
2020,April,4,17,Khanewal,0,0
2020,April,4,14,Toba Tek Singh,1,0
2020,April,4,15,Toba Tek Singh,1,0
2020,April,4,16,Toba Tek Singh,1,0
2020,April,4,17,Toba Tek Singh,0,0
2020,April,4,14,Nankana Sahib,1,0
2020,April,4,15,Nankana Sahib,1,0
2020,April,4,16,Nankana Sahib,1,0
2020,April,4,17,Nankana Sahib,0,0
2020,April,4,14,Attock,0,0
2020,April,4,15,Attock,1,0
2020,April,4,16,Attock,1,0
2020,April,4,17,Attock,0,0
2020,April,4,14,Chakwal,0,0
2020,April,4,15,Chakwal,1,0
2020,April,4,16,Chakwal,1,0
2020,April,4,17,Chakwal,0,0
2020,April,4,14,Jhelum,0,0
2020,April,4,15,Jhelum,1,0
2020,April,4,16,Jhelum,1,0
2020,April,4,17,Jhelum,0,0
2020,April,4,14,Mianwali,0,0
2020,April,4,15,Mianwali,1,0
2020,April,4,16,Mianwali,1,0
2020,April,4,17,Mianwali,0,0
2020,April,4,14,D.G. Khan,1,0
2020,April,4,15,D.G. Khan,1,0
2020,April,4,16,D.G. Khan,1,0
2020,April,4,17,D.G. Khan,0,0
2020,April,4,14,Rajanpur,1,0
2020,April,4,15,Rajanpur,1,0
2020,April,4,16,Rajanpur,1,0
2020,April,4,17,Rajanpur,0,0
2020,April,4,14,Bahawalnagar,1,0
2020,April,4,15,Bahawalnagar,1,0
2020,April,4,16,Bahawalnagar,1,0
2020,April,4,17,Bahawalnagar,0,0
2020,May,5,18,Lahore,3,0
2020,May,5,19,Lahore,3,0
2020,May,5,20,Lahore,3,0
2020,May,5,21,Lahore,2,0
2020,May,5,18,Faisalabad,2,0
2020,May,5,19,Faisalabad,2,0
2020,May,5,20,Faisalabad,2,0
2020,May,5,21,Faisalabad,2,0
2020,May,5,18,Rawalpindi,2,0
2020,May,5,19,Rawalpindi,2,0
2020,May,5,20,Rawalpindi,2,0
2020,May,5,21,Rawalpindi,1,0
2020,May,5,18,Gujranwala,2,0
2020,May,5,19,Gujranwala,2,0
2020,May,5,20,Gujranwala,2,0
2020,May,5,21,Gujranwala,1,0
2020,May,5,18,Multan,1,0
2020,May,5,19,Multan,2,0
2020,May,5,20,Multan,2,0
2020,May,5,21,Multan,1,0
2020,May,5,18,Sheikhupura,1,0
2020,May,5,19,Sheikhupura,2,0
2020,May,5,20,Sheikhupura,1,0
2020,May,5,21,Sheikhupura,1,0
2020,May,5,18,Kasur,1,0
2020,May,5,19,Kasur,2,0
2020,May,5,20,Kasur,1,0
2020,May,5,21,Kasur,1,0
2020,May,5,18,Sialkot,1,0
2020,May,5,19,Sialkot,2,0
2020,May,5,20,Sialkot,1,0
2020,May,5,21,Sialkot,1,0
2020,May,5,18,Sargodha,1,0
2020,May,5,19,Sargodha,1,0
2020,May,5,20,Sargodha,1,0
2020,May,5,21,Sargodha,1,0
2020,May,5,18,Bahawalpur,1,0
2020,May,5,19,Bahawalpur,1,0
2020,May,5,20,Bahawalpur,1,0
2020,May,5,21,Bahawalpur,1,0
2020,May,5,18,Jhang,1,0
2020,May,5,19,Jhang,2,0
2020,May,5,20,Jhang,1,0
2020,May,5,21,Jhang,1,0
2020,May,5,18,Gujrat,1,0
2020,May,5,19,Gujrat,1,0
2020,May,5,20,Gujrat,1,0
2020,May,5,21,Gujrat,1,0
2020,May,5,18,Rahim Yar Khan,1,0
2020,May,5,19,Rahim Yar Khan,2,0
2020,May,5,20,Rahim Yar Khan,1,0
2020,May,5,21,Rahim Yar Khan,1,0
2020,May,5,18,Sahiwal,1,0
2020,May,5,19,Sahiwal,1,0
2020,May,5,20,Sahiwal,1,0
2020,May,5,21,Sahiwal,0,0
2020,May,5,18,Okara,1,0
2020,May,5,19,Okara,1,0
2020,May,5,20,Okara,1,0
2020,May,5,21,Okara,1,0
2020,May,5,18,Narowal,1,0
2020,May,5,19,Narowal,1,0
2020,May,5,20,Narowal,1,0
2020,May,5,21,Narowal,0,0
2020,May,5,18,Hafizabad,1,0
2020,May,5,19,Hafizabad,1,0
2020,May,5,20,Hafizabad,1,0
2020,May,5,21,Hafizabad,0,0
2020,May,5,18,Mandi Bahauddin,1,0
2020,May,5,19,Mandi Bahauddin,1,0
2020,May,5,20,Mandi Bahauddin,1,0
2020,May,5,21,Mandi Bahauddin,0,0
2020,May,5,18,Pakpattan,1,0
2020,May,5,19,Pakpattan,1,0
2020,May,5,20,Pakpattan,1,0
2020,May,5,21,Pakpattan,0,0
2020,May,5,18,Chiniot,1,0
2020,May,5,19,Chiniot,1,0
2020,May,5,20,Chiniot,1,0
2020,May,5,21,Chiniot,0,0
2020,May,5,18,Khushab,0,0
2020,May,5,19,Khushab,1,0
2020,May,5,20,Khushab,1,0
2020,May,5,21,Khushab,0,0
2020,May,5,18,Bhakkar,0,0
2020,May,5,19,Bhakkar,1,0
2020,May,5,20,Bhakkar,1,0
2020,May,5,21,Bhakkar,0,0
2020,May,5,18,Layyah,1,0
2020,May,5,19,Layyah,1,0
2020,May,5,20,Layyah,1,0
2020,May,5,21,Layyah,0,0
2020,May,5,18,Muzaffargarh,1,0
2020,May,5,19,Muzaffargarh,2,0
2020,May,5,20,Muzaffargarh,1,0
2020,May,5,21,Muzaffargarh,1,0
2020,May,5,18,Lodhran,1,0
2020,May,5,19,Lodhran,1,0
2020,May,5,20,Lodhran,1,0
2020,May,5,21,Lodhran,0,0
2020,May,5,18,Vehari,1,0
2020,May,5,19,Vehari,1,0
2020,May,5,20,Vehari,1,0
2020,May,5,21,Vehari,1,0
2020,May,5,18,Khanewal,1,0
2020,May,5,19,Khanewal,1,0
2020,May,5,20,Khanewal,1,0
2020,May,5,21,Khanewal,1,0
2020,May,5,18,Toba Tek Singh,1,0
2020,May,5,19,Toba Tek Singh,1,0
2020,May,5,20,Toba Tek Singh,1,0
2020,May,5,21,Toba Tek Singh,1,0
2020,May,5,18,Nankana Sahib,1,0
2020,May,5,19,Nankana Sahib,1,0
2020,May,5,20,Nankana Sahib,1,0
2020,May,5,21,Nankana Sahib,0,0
2020,May,5,18,Attock,1,0
2020,May,5,19,Attock,1,0
2020,May,5,20,Attock,1,0
2020,May,5,21,Attock,0,0
2020,May,5,18,Chakwal,0,0
2020,May,5,19,Chakwal,1,0
2020,May,5,20,Chakwal,1,0
2020,May,5,21,Chakwal,0,0
2020,May,5,18,Jhelum,1,0
2020,May,5,19,Jhelum,1,0
2020,May,5,20,Jhelum,1,0
2020,May,5,21,Jhelum,0,0
2020,May,5,18,Mianwali,1,0
2020,May,5,19,Mianwali,1,0
2020,May,5,20,Mianwali,1,0
2020,May,5,21,Mianwali,0,0
2020,May,5,18,D.G. Khan,1,0
2020,May,5,19,D.G. Khan,1,0
2020,May,5,20,D.G. Khan,1,0
2020,May,5,21,D.G. Khan,1,0
2020,May,5,18,Rajanpur,1,0
2020,May,5,19,Rajanpur,1,0
2020,May,5,20,Rajanpur,1,0
