year,month,month_num,epi_week,region,district,cases,deaths
2019,October,10,42,Punjab,Gujranwala,54,0
2019,October,10,43,Punjab,Gujranwala,22,0
2019,October,10,40,Punjab,Multan,21,0
2019,October,10,41,Punjab,Multan,52,1
2019,October,10,42,Punjab,Multan,43,0
2019,October,10,43,Punjab,Multan,22,0
2019,October,10,40,Punjab,Sheikhupura,18,0
2019,October,10,41,Punjab,Sheikhupura,45,0
2019,October,10,42,Punjab,Sheikhupura,47,0
2019,October,10,43,Punjab,Sheikhupura,20,0
2019,October,10,40,Punjab,Kasur,18,0
2019,October,10,41,Punjab,Kasur,43,1
2019,October,10,42,Punjab,Kasur,41,0
2019,October,10,43,Punjab,Kasur,20,0
2019,October,10,40,Punjab,Sialkot,19,0
2019,October,10,41,Punjab,Sialkot,44,0
2019,October,10,42,Punjab,Sialkot,45,0
2019,October,10,43,Punjab,Sialkot,17,0
2019,October,10,40,Punjab,Sargodha,17,0
2019,October,10,41,Punjab,Sargodha,36,0
2019,October,10,42,Punjab,Sargodha,37,1
2019,October,10,43,Punjab,Sargodha,17,0
2019,October,10,40,Punjab,Bahawalpur,14,0
2019,October,10,41,Punjab,Bahawalpur,33,0
2019,October,10,42,Punjab,Bahawalpur,40,0
2019,October,10,43,Punjab,Bahawalpur,13,0
2019,October,10,40,Punjab,Jhang,20,0
2019,October,10,41,Punjab,Jhang,33,0
2019,October,10,42,Punjab,Jhang,39,0
2019,October,10,43,Punjab,Jhang,18,0
2019,October,10,40,Punjab,Gujrat,12,0
2019,October,10,41,Punjab,Gujrat,35,1
2019,October,10,42,Punjab,Gujrat,34,0
2019,October,10,43,Punjab,Gujrat,14,0
2019,October,10,40,Punjab,Rahim Yar Khan,14,0
2019,October,10,41,Punjab,Rahim Yar Khan,41,0
2019,October,10,42,Punjab,Rahim Yar Khan,44,0
2019,October,10,43,Punjab,Rahim Yar Khan,19,0
2019,October,10,40,Punjab,Sahiwal,12,0
2019,October,10,41,Punjab,Sahiwal,28,0
2019,October,10,42,Punjab,Sahiwal,29,0
2019,October,10,43,Punjab,Sahiwal,13,0
2019,October,10,40,Punjab,Okara,14,0
2019,October,10,41,Punjab,Okara,31,0
2019,October,10,42,Punjab,Okara,31,1
2019,October,10,43,Punjab,Okara,14,0
2019,October,10,40,Punjab,Narowal,13,0
2019,October,10,41,Punjab,Narowal,25,0
2019,October,10,42,Punjab,Narowal,28,0
2019,October,10,43,Punjab,Narowal,11,0
2019,October,10,40,Punjab,Hafizabad,12,0
2019,October,10,41,Punjab,Hafizabad,24,0
2019,October,10,42,Punjab,Hafizabad,26,0
2019,October,10,43,Punjab,Hafizabad,13,0
2019,October,10,40,Punjab,Mandi Bahauddin,11,0
2019,October,10,41,Punjab,Mandi Bahauddin,24,0
2019,October,10,42,Punjab,Mandi Bahauddin,24,1
2019,October,10,43,Punjab,Mandi Bahauddin,11,0
2019,October,10,40,Punjab,Pakpattan,10,0
2019,October,10,41,Punjab,Pakpattan,21,0
2019,October,10,42,Punjab,Pakpattan,21,0
2019,October,10,43,Punjab,Pakpattan,11,0
2019,October,10,40,Punjab,Chiniot,11,0
2019,October,10,41,Punjab,Chiniot,25,0
2019,October,10,42,Punjab,Chiniot,27,0
2019,October,10,43,Punjab,Chiniot,10,0
2019,October,10,40,Punjab,Khushab,7,0
2019,October,10,41,Punjab,Khushab,21,0
2019,October,10,42,Punjab,Khushab,19,0
2019,October,10,43,Punjab,Khushab,8,0
2019,October,10,40,Punjab,Bhakkar,7,0
2019,October,10,41,Punjab,Bhakkar,23,1
2019,October,10,42,Punjab,Bhakkar,19,0
2019,October,10,43,Punjab,Bhakkar,9,0
2019,October,10,40,Punjab,Layyah,10,0
2019,October,10,41,Punjab,Layyah,24,0
2019,October,10,42,Punjab,Layyah,22,0
2019,October,10,43,Punjab,Layyah,8,0
2019,October,10,40,Punjab,Muzaffargarh,20,0
2019,October,10,41,Punjab,Muzaffargarh,39,0
2019,October,10,42,Punjab,Muzaffargarh,41,0
2019,October,10,43,Punjab,Muzaffargarh,16,0
2019,October,10,40,Punjab,Lodhran,8,0
2019,October,10,41,Punjab,Lodhran,23,0
2019,October,10,42,Punjab,Lodhran,25,1
2019,October,10,43,Punjab,Lodhran,11,0
2019,October,10,40,Punjab,Vehari,17,0
2019,October,10,41,Punjab,Vehari,30,0
2019,October,10,42,Punjab,Vehari,32,0
2019,October,10,43,Punjab,Vehari,11,0
2019,October,10,40,Punjab,Khanewal,13,0
2019,October,10,41,Punjab,Khanewal,32,0
2019,October,10,42,Punjab,Khanewal,29,0
2019,October,10,43,Punjab,Khanewal,15,0
2019,October,10,40,Punjab,Toba Tek Singh,14,0
2019,October,10,41,Punjab,Toba Tek Singh,29,0
2019,October,10,42,Punjab,Toba Tek Singh,29,1
2019,October,10,43,Punjab,Toba Tek Singh,13,0
2019,October,10,40,Punjab,Nankana Sahib,9,0
2019,October,10,41,Punjab,Nankana Sahib,30,0
2019,October,10,42,Punjab,Nankana Sahib,31,0
2019,October,10,43,Punjab,Nankana Sahib,11,0
2019,October,10,40,Punjab,Attock,10,0
2019,October,10,41,Punjab,Attock,25,0
2019,October,10,42,Punjab,Attock,25,0
2019,October,10,43,Punjab,Attock,10,0
2019,October,10,40,Punjab,Chakwal,9,0
2019,October,10,41,Punjab,Chakwal,17,0
2019,October,10,42,Punjab,Chakwal,18,1
2019,October,10,43,Punjab,Chakwal,8,0
2019,October,10,40,Punjab,Jhelum,10,0
2019,October,10,41,Punjab,Jhelum,23,0
2019,October,10,42,Punjab,Jhelum,20,0
2019,October,10,43,Punjab,Jhelum,11,0
2019,October,10,40,Punjab,Mianwali,10,0
2019,October,10,41,Punjab,Mianwali,20,0
2019,October,10,42,Punjab,Mianwali,22,0
2019,October,10,43,Punjab,Mianwali,9,0
2019,October,10,40,Punjab,D.G. Khan,12,0
2019,October,10,41,Punjab,D.G. Khan,34,0
2019,October,10,42,Punjab,D.G. Khan,32,0
2019,October,10,43,Punjab,D.G. Khan,16,0
2019,October,10,40,Punjab,Rajanpur,11,0
2019,October,10,41,Punjab,Rajanpur,26,0
2019,October,10,42,Punjab,Rajanpur,27,1
2019,October,10,43,Punjab,Rajanpur,12,0
2019,October,10,40,Punjab,Bahawalnagar,13,0
2019,October,10,41,Punjab,Bahawalnagar,26,0
2019,October,10,42,Punjab,Bahawalnagar,31,0
2019,October,10,43,Punjab,Bahawalnagar,13,0
2019,November,11,44,Punjab,Lahore,28,0
2019,November,11,45,Punjab,Lahore,43,1
2019,November,11,46,Punjab,Lahore,42,0
2019,November,11,47,Punjab,Lahore,28,0
2019,November,11,44,Punjab,Faisalabad,24,0
2019,November,11,45,Punjab,Faisalabad,28,0
2019,November,11,46,Punjab,Faisalabad,28,0
2019,November,11,47,Punjab,Faisalabad,23,0
2019,November,11,44,Punjab,Rawalpindi,19,0
2019,November,11,45,Punjab,Rawalpindi,22,1
2019,November,11,46,Punjab,Rawalpindi,22,0
2019,November,11,47,Punjab,Rawalpindi,18,0
2019,November,11,44,Punjab,Gujranwala,19,0
2019,November,11,45,Punjab,Gujranwala,21,0
2019,November,11,46,Punjab,Gujranwala,21,0
2019,November,11,47,Punjab,Gujranwala,19,0
2019,November,11,44,Punjab,Multan,17,0
2019,November,11,45,Punjab,Multan,19,0
2019,November,11,46,Punjab,Multan,19,0
2019,November,11,47,Punjab,Multan,17,0
2019,November,11,44,Punjab,Sheikhupura,16,0
2019,November,11,45,Punjab,Sheikhupura,18,1
2019,November,11,46,Punjab,Sheikhupura,17,0
2019,November,11,47,Punjab,Sheikhupura,16,0
2019,November,11,44,Punjab,Kasur,15,0
2019,November,11,45,Punjab,Kasur,17,0
2019,November,11,46,Punjab,Kasur,17,0
2019,November,11,47,Punjab,Kasur,15,0
2019,November,11,44,Punjab,Sialkot,13,0
2019,November,11,45,Punjab,Sialkot,20,0
2019,November,11,46,Punjab,Sialkot,19,0
2019,November,11,47,Punjab,Sialkot,13,0
2019,November,11,44,Punjab,Sargodha,13,0
2019,November,11,45,Punjab,Sargodha,15,1
2019,November,11,46,Punjab,Sargodha,15,0
2019,November,11,47,Punjab,Sargodha,12,0
2019,November,11,44,Punjab,Bahawalpur,10,0
2019,November,11,45,Punjab,Bahawalpur,16,0
2019,November,11,46,Punjab,Bahawalpur,16,0
2019,November,11,47,Punjab,Bahawalpur,10,0
2019,November,11,44,Punjab,Jhang,13,0
2019,November,11,45,Punjab,Jhang,16,0
2019,November,11,46,Punjab,Jhang,16,0
2019,November,11,47,Punjab,Jhang,13,0
2019,November,11,44,Punjab,Gujrat,11,0
2019,November,11,45,Punjab,Gujrat,14,0
2019,November,11,46,Punjab,Gujrat,13,0
2019,November,11,47,Punjab,Gujrat,11,0
2019,November,11,44,Punjab,Rahim Yar Khan,14,0
2019,November,11,45,Punjab,Rahim Yar Khan,17,1
2019,November,11,46,Punjab,Rahim Yar Khan,16,0
2019,November,11,47,Punjab,Rahim Yar Khan,14,0
2019,November,11,44,Punjab,Sahiwal,10,0
2019,November,11,45,Punjab,Sahiwal,12,0
2019,November,11,46,Punjab,Sahiwal,11,0
2019,November,11,47,Punjab,Sahiwal,10,0
2019,November,11,44,Punjab,Okara,11,0
2019,November,11,45,Punjab,Okara,13,0
2019,November,11,46,Punjab,Okara,13,0
2019,November,11,47,Punjab,Okara,10,0
2019,November,11,44,Punjab,Narowal,9,0
2019,November,11,45,Punjab,Narowal,11,0
2019,November,11,46,Punjab,Narowal,11,0
2019,November,11,47,Punjab,Narowal,9,0
2019,November,11,44,Punjab,Hafizabad,8,0
2019,November,11,45,Punjab,Hafizabad,12,0
2019,November,11,46,Punjab,Hafizabad,11,0
2019,November,11,47,Punjab,Hafizabad,8,0
2019,November,11,44,Punjab,Mandi Bahauddin,7,0
2019,November,11,45,Punjab,Mandi Bahauddin,11,1
2019,November,11,46,Punjab,Mandi Bahauddin,11,0
2019,November,11,47,Punjab,Mandi Bahauddin,7,0
2019,November,11,44,Punjab,Pakpattan,8,0
2019,November,11,45,Punjab,Pakpattan,9,0
2019,November,11,46,Punjab,Pakpattan,9,0
2019,November,11,47,Punjab,Pakpattan,7,0
2019,November,11,44,Punjab,Chiniot,9,0
2019,November,11,45,Punjab,Chiniot,10,0
2019,November,11,46,Punjab,Chiniot,10,0
2019,November,11,47,Punjab,Chiniot,9,0
2019,November,11,44,Punjab,Khushab,6,0
2019,November,11,45,Punjab,Khushab,8,0
2019,November,11,46,Punjab,Khushab,8,0
2019,November,11,47,Punjab,Khushab,6,0
2019,November,11,44,Punjab,Bhakkar,7,0
2019,November,11,45,Punjab,Bhakkar,8,0
2019,November,11,46,Punjab,Bhakkar,8,0
2019,November,11,47,Punjab,Bhakkar,7,0
2019,November,11,44,Punjab,Layyah,8,0
2019,November,11,45,Punjab,Layyah,9,0
2019,November,11,46,Punjab,Layyah,9,0
2019,November,11,47,Punjab,Layyah,8,0
2019,November,11,44,Punjab,Muzaffargarh,12,0
2019,November,11,45,Punjab,Muzaffargarh,18,1
2019,November,11,46,Punjab,Muzaffargarh,18,0
2019,November,11,47,Punjab,Muzaffargarh,12,0
2019,November,11,44,Punjab,Lodhran,8,0
2019,November,11,45,Punjab,Lodhran,10,0
2019,November,11,46,Punjab,Lodhran,9,0
2019,November,11,47,Punjab,Lodhran,8,0
2019,November,11,44,Punjab,Vehari,11,0
2019,November,11,45,Punjab,Vehari,13,0
2019,November,11,46,Punjab,Vehari,12,0
2019,November,11,47,Punjab,Vehari,11,0
2019,November,11,44,Punjab,Khanewal,11,0
2019,November,11,45,Punjab,Khanewal,12,0
2019,November,11,46,Punjab,Khanewal,12,0
2019,November,11,47,Punjab,Khanewal,11,0
2019,November,11,44,Punjab,Toba Tek Singh,9,0
2019,November,11,45,Punjab,Toba Tek Singh,13,1
2019,November,11,46,Punjab,Toba Tek Singh,13,0
2019,November,11,47,Punjab,Toba Tek Singh,9,0
2019,November,11,44,Punjab,Nankana Sahib,10,0
2019,November,11,45,Punjab,Nankana Sahib,11,0
2019,November,11,46,Punjab,Nankana Sahib,11,0
2019,November,11,47,Punjab,Nankana Sahib,10,0
2019,November,11,44,Punjab,Attock,9,0
2019,November,11,45,Punjab,Attock,9,0
2019,November,11,46,Punjab,Attock,9,0
2019,November,11,47,Punjab,Attock,9,0
2019,November,11,44,Punjab,Chakwal,6,0
2019,November,11,45,Punjab,Chakwal,8,0
2019,November,11,46,Punjab,Chakwal,8,0
2019,November,11,47,Punjab,Chakwal,6,0
2019,November,11,44,Punjab,Jhelum,8,0
2019,November,11,45,Punjab,Jhelum,9,0
2019,November,11,46,Punjab,Jhelum,9,0
2019,November,11,47,Punjab,Jhelum,7,0
2019,November,11,44,Punjab,Mianwali,6,0
2019,November,11,45,Punjab,Mianwali,10,0
2019,November,11,46,Punjab,Mianwali,9,0
2019,November,11,47,Punjab,Mianwali,6,0
2019,November,11,44,Punjab,D.G. Khan,11,0
2019,November,11,45,Punjab,D.G. Khan,14,1
2019,November,11,46,Punjab,D.G. Khan,13,0
2019,November,11,47,Punjab,D.G. Khan,11,0
2019,November,11,44,Punjab,Rajanpur,9,0
2019,November,11,45,Punjab,Rajanpur,11,0
2019,November,11,46,Punjab,Rajanpur,11,0
2019,November,11,47,Punjab,Rajanpur,9,0
2019,November,11,44,Punjab,Bahawalnagar,9,0
2019,November,11,45,Punjab,Bahawalnagar,13,0
2019,November,11,46,Punjab,Bahawalnagar,13,0
2019,November,11,47,Punjab,Bahawalnagar,8,0
2019,December,12,48,Punjab,Lahore,17,0
2019,December,12,49,Punjab,Lahore,19,0
2019,December,12,50,Punjab,Lahore,19,0
2019,December,12,51,Punjab,Lahore,17,0
2019,December,12,48,Punjab,Faisalabad,12,0
2019,December,12,49,Punjab,Faisalabad,15,1
2019,December,12,50,Punjab,Faisalabad,15,0
2019,December,12,51,Punjab,Faisalabad,11,0
2019,December,12,48,Punjab,Rawalpindi,9,0
2019,December,12,49,Punjab,Rawalpindi,12,0
2019,December,12,50,Punjab,Rawalpindi,12,0
2019,December,12,51,Punjab,Rawalpindi,9,0
2019,December,12,48,Punjab,Gujranwala,8,0
2019,December,12,49,Punjab,Gujranwala,13,0
2019,December,12,50,Punjab,Gujranwala,12,0
2019,December,12,51,Punjab,Gujranwala,8,0
2019,December,12,48,Punjab,Multan,8,0
2019,December,12,49,Punjab,Multan,11,0
2019,December,12,50,Punjab,Multan,11,0
2019,December,12,51,Punjab,Multan,7,0
2019,December,12,48,Punjab,Sheikhupura,7,0
2019,December,12,49,Punjab,Sheikhupura,11,0
2019,December,12,50,Punjab,Sheikhupura,10,0
2019,December,12,51,Punjab,Sheikhupura,7,0
2019,December,12,48,Punjab,Kasur,6,0
2019,December,12,49,Punjab,Kasur,10,1
2019,December,12,50,Punjab,Kasur,10,0
2019,December,12,51,Punjab,Kasur,6,0
2019,December,12,48,Punjab,Sialkot,8,0
2019,December,12,49,Punjab,Sialkot,9,0
2019,December,12,50,Punjab,Sialkot,9,0
2019,December,12,51,Punjab,Sialkot,8,0
2019,December,12,48,Punjab,Sargodha,6,0
2019,December,12,49,Punjab,Sargodha,8,0
2019,December,12,50,Punjab,Sargodha,8,0
2019,December,12,51,Punjab,Sargodha,6,0
2019,December,12,48,Punjab,Bahawalpur,6,0
2019,December,12,49,Punjab,Bahawalpur,8,0
2019,December,12,50,Punjab,Bahawalpur,7,0
2019,December,12,51,Punjab,Bahawalpur,6,0
2019,December,12,48,Punjab,Jhang,7,0
2019,December,12,49,Punjab,Jhang,8,0
2019,December,12,50,Punjab,Jhang,7,0
2019,December,12,51,Punjab,Jhang,7,0
2019,December,12,48,Punjab,Gujrat,6,0
2019,December,12,49,Punjab,Gujrat,7,0
2019,December,12,50,Punjab,Gujrat,7,0
2019,December,12,51,Punjab,Gujrat,6,0
2019,December,12,48,Punjab,Rahim Yar Khan,7,0
2019,December,12,49,Punjab,Rahim Yar Khan,9,1
2019,December,12,50,Punjab,Rahim Yar Khan,8,0
2019,December,12,51,Punjab,Rahim Yar Khan,7,0
2019,December,12,48,Punjab,Sahiwal,5,0
2019,December,12,49,Punjab,Sahiwal,6,0
2019,December,12,50,Punjab,Sahiwal,6,0
2019,December,12,51,Punjab,Sahiwal,5,0
2019,December,12,48,Punjab,Okara,6,0
2019,December,12,49,Punjab,Okara,6,0
2019,December,12,50,Punjab,Okara,6,0
2019,December,12,51,Punjab,Okara,6,0
2019,December,12,48,Punjab,Narowal,5,0
2019,December,12,49,Punjab,Narowal,6,0
2019,December,12,50,Punjab,Narowal,6,0
2019,December,12,51,Punjab,Narowal,4,0
2019,December,12,48,Punjab,Hafizabad,5,0
2019,December,12,49,Punjab,Hafizabad,5,0
2019,December,12,50,Punjab,Hafizabad,5,0
2019,December,12,51,Punjab,Hafizabad,4,0
2019,December,12,48,Punjab,Mandi Bahauddin,5,0
2019,December,12,49,Punjab,Mandi Bahauddin,5,0
2019,December,12,50,Punjab,Mandi Bahauddin,5,0
2019,December,12,51,Punjab,Mandi Bahauddin,4,0
2019,December,12,48,Punjab,Pakpattan,4,0
2019,December,12,49,Punjab,Pakpattan,5,0
2019,December,12,50,Punjab,Pakpattan,5,0
2019,December,12,51,Punjab,Pakpattan,3,0
2019,December,12,48,Punjab,Chiniot,4,0
2019,December,12,49,Punjab,Chiniot,6,0
2019,December,12,50,Punjab,Chiniot,5,0
2019,December,12,51,Punjab,Chiniot,4,0
2019,December,12,48,Punjab,Khushab,4,0
2019,December,12,49,Punjab,Khushab,4,0
2019,December,12,50,Punjab,Khushab,4,0
2019,December,12,51,Punjab,Khushab,3,0
2019,December,12,48,Punjab,Bhakkar,4,0
2019,December,12,49,Punjab,Bhakkar,4,0
2019,December,12,50,Punjab,Bhakkar,4,0
2019,December,12,51,Punjab,Bhakkar,4,0
2019,December,12,48,Punjab,Layyah,4,0
2019,December,12,49,Punjab,Layyah,5,1
2019,December,12,50,Punjab,Layyah,5,0
2019,December,12,51,Punjab,Layyah,3,0
2019,December,12,48,Punjab,Muzaffargarh,7,0
2019,December,12,49,Punjab,Muzaffargarh,9,0
2019,December,12,50,Punjab,Muzaffargarh,8,0
2019,December,12,51,Punjab,Muzaffargarh,7,0
2019,December,12,48,Punjab,Lodhran,4,0
2019,December,12,49,Punjab,Lodhran,5,0
2019,December,12,50,Punjab,Lodhran,5,0
2019,December,12,51,Punjab,Lodhran,3,0
2019,December,12,48,Punjab,Vehari,5,0
2019,December,12,49,Punjab,Vehari,7,0
2019,December,12,50,Punjab,Vehari,7,0
2019,December,12,51,Punjab,Vehari,5,0
2019,December,12,48,Punjab,Khanewal,5,0
2019,December,12,49,Punjab,Khanewal,7,0
2019,December,12,50,Punjab,Khanewal,7,0
2019,December,12,51,Punjab,Khanewal,5,0
2019,December,12,48,Punjab,Toba Tek Singh,6,0
2019,December,12,49,Punjab,Toba Tek Singh,6,0
2019,December,12,50,Punjab,Toba Tek Singh,6,0
2019,December,12,51,Punjab,Toba Tek Singh,5,0
2019,December,12,48,Punjab,Nankana Sahib,4,0
2019,December,12,49,Punjab,Nankana Sahib,7,0
2019,December,12,50,Punjab,Nankana Sahib,7,0
2019,December,12,51,Punjab,Nankana Sahib,4,0
2019,December,12,48,Punjab,Attock,4,0
2019,December,12,49,Punjab,Attock,5,0
2019,December,12,50,Punjab,Attock,5,0
2019,December,12,51,Punjab,Attock,4,0
2019,December,12,48,Punjab,Chakwal,3,0
2019,December,12,49,Punjab,Chakwal,4,0
2019,December,12,50,Punjab,Chakwal,4,0
2019,December,12,51,Punjab,Chakwal,3,0
2019,December,12,48,Punjab,Jhelum,4,0
2019,December,12,49,Punjab,Jhelum,5,1
2019,December,12,50,Punjab,Jhelum,5,0
2019,December,12,51,Punjab,Jhelum,3,0
2019,December,12,48,Punjab,Mianwali,4,0
2019,December,12,49,Punjab,Mianwali,4,0
2019,December,12,50,Punjab,Mianwali,4,0
2019,December,12,51,Punjab,Mianwali,4,0
2019,December,12,48,Punjab,D.G. Khan,6,0
2019,December,12,49,Punjab,D.G. Khan,7,0
2019,December,12,50,Punjab,D.G. Khan,6,0
2019,December,12,51,Punjab,D.G. Khan,6,0
2019,December,12,48,Punjab,Rajanpur,5,0
2019,December,12,49,Punjab,Rajanpur,6,0
2019,December,12,50,Punjab,Rajanpur,6,0
2019,December,12,51,Punjab,Rajanpur,4,0
2019,December,12,48,Punjab,Bahawalnagar,5,0
2019,December,12,49,Punjab,Bahawalnagar,6,0
2019,December,12,50,Punjab,Bahawalnagar,6,0
2019,December,12,51,Punjab,Bahawalnagar,5,0
2020,January,1,1,Punjab,Lahore,7,0
2020,January,1,2,Punjab,Lahore,7,0
2020,January,1,3,Punjab,Lahore,7,0
2020,January,1,4,Punjab,Lahore,6,0
2020,January,1,1,Punjab,Faisalabad,4,0
2020,January,1,2,Punjab,Faisalabad,6,0
2020,January,1,3,Punjab,Faisalabad,5,0
2020,January,1,4,Punjab,Faisalabad,4,0
2020,January,1,1,Punjab,Rawalpindi,3,0
2020,January,1,2,Punjab,Rawalpindi,5,0
2020,January,1,3,Punjab,Rawalpindi,4,0
2020,January,1,4,Punjab,Rawalpindi,3,0
2020,January,1,1,Punjab,Gujranwala,4,0
2020,January,1,2,Punjab,Gujranwala,4,0
2020,January,1,3,Punjab,Gujranwala,4,0
2020,January,1,4,Punjab,Gujranwala,4,0
2020,January,1,1,Punjab,Multan,3,0
2020,January,1,2,Punjab,Multan,4,1
2020,January,1,3,Punjab,Multan,3,0
2020,January,1,4,Punjab,Multan,3,0
2020,January,1,1,Punjab,Sheikhupura,3,0
2020,January,1,2,Punjab,Sheikhupura,4,0
2020,January,1,3,Punjab,Sheikhupura,3,0
2020,January,1,4,Punjab,Sheikhupura,3,0
2020,January,1,1,Punjab,Kasur,3,0
2020,January,1,2,Punjab,Kasur,3,0
2020,January,1,3,Punjab,Kasur,3,0
2020,January,1,4,Punjab,Kasur,3,0
2020,January,1,1,Punjab,Sialkot,3,0
2020,January,1,2,Punjab,Sialkot,3,0
2020,January,1,3,Punjab,Sialkot,3,0
2020,January,1,4,Punjab,Sialkot,3,0
2020,January,1,1,Punjab,Sargodha,2,0
2020,January,1,2,Punjab,Sargodha,4,0
2020,January,1,3,Punjab,Sargodha,3,0
2020,January,1,4,Punjab,Sargodha,2,0
2020,January,1,1,Punjab,Bahawalpur,2,0
2020,January,1,2,Punjab,Bahawalpur,3,0
2020,January,1,3,Punjab,Bahawalpur,3,0
2020,January,1,4,Punjab,Bahawalpur,2,0
2020,January,1,1,Punjab,Jhang,2,0
2020,January,1,2,Punjab,Jhang,3,0
2020,January,1,3,Punjab,Jhang,3,0
2020,January,1,4,Punjab,Jhang,2,0
2020,January,1,1,Punjab,Gujrat,2,0
2020,January,1,2,Punjab,Gujrat,3,0
2020,January,1,3,Punjab,Gujrat,3,0
2020,January,1,4,Punjab,Gujrat,2,0
2020,January,1,1,Punjab,Rahim Yar Khan,2,0
2020,January,1,2,Punjab,Rahim Yar Khan,4,0
2020,January,1,3,Punjab,Rahim Yar Khan,3,0
2020,January,1,4,Punjab,Rahim Yar Khan,2,0
2020,January,1,1,Punjab,Sahiwal,2,0
2020,January,1,2,Punjab,Sahiwal,2,0
2020,January,1,3,Punjab,Sahiwal,2,0
2020,January,1,4,Punjab,Sahiwal,2,0
2020,January,1,1,Punjab,Okara,2,0
2020,January,1,2,Punjab,Okara,3,0
2020,January,1,3,Punjab,Okara,2,0
2020,January,1,4,Punjab,Okara,2,0
2020,January,1,1,Punjab,Narowal,2,0
2020,January,1,2,Punjab,Narowal,2,0
2020,January,1,3,Punjab,Narowal,2,0
2020,January,1,4,Punjab,Narowal,2,0
2020,January,1,1,Punjab,Hafizabad,2,0
2020,January,1,2,Punjab,Hafizabad,2,0
2020,January,1,3,Punjab,Hafizabad,2,0
2020,January,1,4,Punjab,Hafizabad,1,0
2020,January,1,1,Punjab,Mandi Bahauddin,2,0
2020,January,1,2,Punjab,Mandi Bahauddin,2,0
2020,January,1,3,Punjab,Mandi Bahauddin,2,0
2020,January,1,4,Punjab,Mandi Bahauddin,1,0
2020,January,1,1,Punjab,Pakpattan,1,0
2020,January,1,2,Punjab,Pakpattan,2,0
2020,January,1,3,Punjab,Pakpattan,2,0
2020,January,1,4,Punjab,Pakpattan,1,0
2020,January,1,1,Punjab,Chiniot,2,0
2020,January,1,2,Punjab,Chiniot,2,0
2020,January,1,3,Punjab,Chiniot,2,0
2020,January,1,4,Punjab,Chiniot,2,0
2020,January,1,1,Punjab,Khushab,1,0
2020,January,1,2,Punjab,Khushab,2,0
2020,January,1,3,Punjab,Khushab,1,0
2020,January,1,4,Punjab,Khushab,1,0
2020,January,1,1,Punjab,Bhakkar,1,0
2020,January,1,2,Punjab,Bhakkar,2,0
2020,January,1,3,Punjab,Bhakkar,2,0
2020,January,1,4,Punjab,Bhakkar,1,0
2020,January,1,1,Punjab,Layyah,1,0
2020,January,1,2,Punjab,Layyah,2,0
2020,January,1,3,Punjab,Layyah,2,0
2020,January,1,4,Punjab,Layyah,1,0
2020,January,1,1,Punjab,Muzaffargarh,3,0
2020,January,1,2,Punjab,Muzaffargarh,3,0
2020,January,1,3,Punjab,Muzaffargarh,3,0
2020,January,1,4,Punjab,Muzaffargarh,2,0
2020,January,1,1,Punjab,Lodhran,2,0
2020,January,1,2,Punjab,Lodhran,2,1
2020,January,1,3,Punjab,Lodhran,2,0
2020,January,1,4,Punjab,Lodhran,1,0
2020,January,1,1,Punjab,Vehari,2,0
2020,January,1,2,Punjab,Vehari,3,0
2020,January,1,3,Punjab,Vehari,2,0
2020,January,1,4,Punjab,Vehari,2,0
2020,January,1,1,Punjab,Khanewal,2,0
2020,January,1,2,Punjab,Khanewal,3,0
2020,January,1,3,Punjab,Khanewal,2,0
2020,January,1,4,Punjab,Khanewal,2,0
2020,January,1,1,Punjab,Toba Tek Singh,2,0
2020,January,1,2,Punjab,Toba Tek Singh,2,0
2020,January,1,3,Punjab,Toba Tek Singh,2,0
2020,January,1,4,Punjab,Toba Tek Singh,2,0
2020,January,1,1,Punjab,Nankana Sahib,2,0
2020,January,1,2,Punjab,Nankana Sahib,2,0
2020,January,1,3,Punjab,Nankana Sahib,2,0
2020,January,1,4,Punjab,Nankana Sahib,2,0
2020,January,1,1,Punjab,Attock,2,0
2020,January,1,2,Punjab,Attock,2,0
2020,January,1,3,Punjab,Attock,2,0
2020,January,1,4,Punjab,Attock,1,0
2020,January,1,1,Punjab,Chakwal,1,0
2020,January,1,2,Punjab,Chakwal,2,0
2020,January,1,3,Punjab,Chakwal,1,0
2020,January,1,4,Punjab,Chakwal,1,0
2020,January,1,1,Punjab,Jhelum,1,0
2020,January,1,2,Punjab,Jhelum,2,0
2020,January,1,3,Punjab,Jhelum,2,0
2020,January,1,4,Punjab,Jhelum,1,0
2020,January,1,1,Punjab,Mianwali,1,0
2020,January,1,2,Punjab,Mianwali,2,0
2020,January,1,3,Punjab,Mianwali,2,0
2020,January,1,4,Punjab,Mianwali,1,0
2020,January,1,1,Punjab,D.G. Khan,2,0
2020,January,1,2,Punjab,D.G. Khan,3,0
2020,January,1,3,Punjab,D.G. Khan,2,0
2020,January,1,4,Punjab,D.G. Khan,2,0
2020,January,1,1,Punjab,Rajanpur,2,0
2020,January,1,2,Punjab,Rajanpur,2,0
2020,January,1,3,Punjab,Rajanpur,2,0
2020,January,1,4,Punjab,Rajanpur,2,0
2020,January,1,1,Punjab,Bahawalnagar,2,0
2020,January,1,2,Punjab,Bahawalnagar,2,0
2020,January,1,3,Punjab,Bahawalnagar,2,0
2020,January,1,4,Punjab,Bahawalnagar,2,0
2020,February,2,5,Punjab,Lahore,5,0
2020,February,2,6,Punjab,Lahore,7,0
2020,February,2,7,Punjab,Lahore,7,0
2020,February,2,8,Punjab,Lahore,5,0
